time,u,v,r
0.0,1.1894785582980616,-0.0008531606766728643,0.002823764973815233
0.5005005005005005,1.1711518189066104,-0.006228802512717995,0.00895564367589665
1.001001001001001,1.1903265006710833,-0.002712917515285778,0.016737806633972525
1.5015015015015014,1.2046297797863543,-0.03645457981063506,0.022956016090981128
2.002002002002002,1.232327405804645,-0.03754299133122798,0.035838293344160346
2.5025025025025025,1.2065290255135475,-0.05075967279063003,0.039972569015625445
3.003003003003003,1.2232579368337515,-0.07966575281156585,0.04128510215040216
3.5035035035035036,1.2287743060697853,-0.08228211092970228,0.05230745457254912
4.004004004004004,1.2483090755106618,-0.10878850090429998,0.05714762139362578
4.504504504504505,1.2820484863910042,-0.11050621322606219,0.0578056546876624
5.005005005005005,1.2336635608217041,-0.12367410915939551,0.061419499630376836
5.505505505505505,1.2756040920537242,-0.15832020610746836,0.06669783480618857
6.006006006006006,1.3078539242341,-0.15508146446689003,0.07195701201520045
6.506506506506507,1.236653083962388,-0.18670550021273236,0.07407795058208261
7.007007007007007,1.252809860683001,-0.1767004662040364,0.07642988773729653
7.5075075075075075,1.2449602814364795,-0.18562321150616193,0.07862204149441285
8.008008008008009,1.2685928797077493,-0.2046481053593023,0.07824653691050254
8.508508508508509,1.2587558027356263,-0.20135086312565434,0.08503580994407905
9.00900900900901,1.2557806526608848,-0.23282425511759725,0.08502749470879309
9.50950950950951,1.2163876070728423,-0.23940508027928528,0.08591344419000693
10.01001001001001,1.2144109960109077,-0.24122315233364758,0.08455405430644626
10.51051051051051,1.2168922614023874,-0.24733087556397937,0.0885289936936048
11.01101101101101,1.231043266586237,-0.25902284655706015,0.08769163818596298
11.511511511511511,1.1833338805557927,-0.25741803629272725,0.09059180969883371
12.012012012012011,1.1845280777293263,-0.2517361650783837,0.09217454594468111
12.512512512512513,1.195793446393242,-0.28615988967714534,0.09364218619119832
13.013013013013014,1.1761937182123097,-0.26467629818007643,0.09196108802153898
13.513513513513514,1.1833184326241062,-0.25010211419266914,0.09344223396186115
14.014014014014014,1.1786192311822976,-0.28077520605264406,0.09399622672474331
14.514514514514515,1.1552189862232105,-0.2667135004010985,0.0939618371126155
15.015015015015015,1.099903549061007,-0.2914092961738076,0.09268297640128831
15.515515515515515,1.1425502373379939,-0.27345068974411746,0.0947084593734711
16.016016016016017,1.182242440142799,-0.268738983013651,0.09536019115894549
16.516516516516518,1.1274303546314939,-0.26788546045090084,0.0910051936106927
17.017017017017018,1.1185388484166314,-0.273057748494223,0.09165495132091143
17.51751751751752,1.0853419372639201,-0.26997244073553006,0.08860785461750385
18.01801801801802,1.066193551606172,-0.2712013550413313,0.08714294878648239
18.51851851851852,1.0493015039886489,-0.2818260175164458,0.09345596820614539
19.01901901901902,1.0484552637055244,-0.27885520484949994,0.09070548239598368
