time,u,v,r,δ,n_p,x,y,ψ
0.0,1.17,0.0,0.0,0.3490658503988659,18.95,0.0,0.0,0.0
0.1001001001001001,1.1723341550062432,-0.001753800215729868,0.0020918357746712393,0.34906585039886595,18.949999999999996,0.11735080045434815,-0.00015098314794929966,0.0002093929704375615
0.2002002002002002,1.174664772875572,-0.0035777209750401814,0.004121390963645557,0.349065850398866,18.950000000000003,0.23493506179876278,-0.0004359825369591796,0.0006219446184501298
0.3003003003003003,1.1769900495817474,-0.005468953884331082,0.006091924844302156,0.3490658503988659,18.94999999999999,0.35275246851370456,-0.0008383044840254207,0.0012317469051670623
0.4004004004004004,1.1793082056580917,-0.0074247798529578565,0.008006501366766379,0.3490658503988658,18.949999999999992,0.470802605063348,-0.0013415075362088976,0.0020331984934319654
0.5005005005005005,1.1816174880775008,-0.009442564444044038,0.009868001639395513,0.3490658503988659,18.949999999999992,0.5890849496043538,-0.001929383048778472,0.003020986445323408
0.6006006006006006,1.1839161717603524,-0.011519753373974475,0.011679135459983345,0.34906585039886606,18.95,0.7075988682608769,-0.00258593722574579,0.0041900690739503695
0.7007007007007007,1.1862025607680833,-0.013653868324353217,0.013442451962137088,0.34906585039886595,18.949999999999996,0.8263436098907434,-0.0032953745387810924,0.005535659860951079
0.8008008008008008,1.1884749892146849,-0.01584250297556343,0.015160349099114583,0.3490658503988659,18.949999999999992,0.9453183012758815,-0.004042082444150813,0.007053212323324912
0.9009009009009009,1.1907318220165692,-0.018083319056762477,0.016835083042877317,0.3490658503988659,18.949999999999996,1.0645219426864279,-0.00481061729688125,0.008738405821110427
1.001001001001001,1.192971455422316,-0.02037404278609261,0.018468776032199333,0.34906585039886595,18.95,1.1839534037660964,-0.005585691416515987,0.01058713215065991
1.1011011011011012,1.1951923174328412,-0.022712461438522936,0.020063424336250975,0.3490658503988659,18.949999999999996,1.3036114197008994,-0.006352161230532967,0.012595482935069418
1.2012012012012012,1.1973928681513988,-0.025096419630733956,0.02162090548908321,0.34906585039886595,18.949999999999996,1.4234945876397196,-0.007095016388453931,0.01475973773878145
1.3013013013013013,1.1995715999455858,-0.027523816900747466,0.02314298420340146,0.34906585039886595,18.949999999999992,1.5436013633281334,-0.007799369913098366,0.01707635277415697
1.4014014014014013,1.201727037718634,-0.02999260360104855,0.02463131977948599,0.3490658503988659,18.949999999999992,1.6639300579453213,-0.008450449138264857,0.019541950349681092
1.5015015015015014,1.2038577389744176,-0.0325007789255428,0.026087470464209922,0.34906585039886595,18.95,1.7844788351097194,-0.009033587601077454,0.02215330875450691
1.6016016016016017,1.2059622939337837,-0.035046387809067714,0.02751289962741831,0.34906585039886595,18.95,1.9052457080424465,-0.009534217708267253,0.024907352761255493
