time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,18.95,-15.134959572696237,2.563257147805147,-2.7082385199984036
0.25,1.17606643734041,-0.0042901568083288716,0.005304974758007744,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.3490658503988659,18.95,-15.171269267214814,6.332003304783816,-6.4494014011011105
0.5,1.1821041273841129,-0.008930666444275885,0.010163973234728051,0.5865152692115349,-0.0010455133518106393,0.0013159796911054102,3.58651267150894,0.002902424581998319,-2.41348213308587,-0.004993451285618833,0.3490658503988659,18.95,-15.082699715292017,9.535418259966532,-9.507787305662882
0.75,1.188092797101024,-0.014108638286117945,0.014714529628857859,0.8820457617837231,-0.002917147494900821,0.0038682633038787423,3.8820233166202294,0.008687613475453541,-2.117931793052783,-0.014521908465254751,0.3490658503988659,18.95,-14.883567127949235,12.303682854909328,-11.935545729664971
1.0,1.1939985182169264,-0.01965888532969978,0.0189574441075118,1.1790809226873982,-0.005320669971406415,0.007556431288466476,4.1789952736142455,0.017348408159803808,-1.820833428239449,-0.027989748102616493,0.3490658503988659,18.95,-14.602655576977915,14.710511523628227,-13.782821762324398
1.25,1.1997971733535278,-0.02553760391032958,0.022931979988169635,1.477609303970814,-0.00800125155356755,0.012303719312483724,4.477382234572434,0.028908975113140865,-1.522163626630806,-0.04491147822027511,0.3490658503988659,18.95,-14.30759765474246,16.654299074650762,-15.140404308710382
1.5,1.205464053309827,-0.031705373088656806,0.026672268588681478,1.7776141120060447,-0.010712787187461681,0.01804326004195857,4.777125786405751,0.04341405591128567,-1.221897562393662,-0.06483963028620804,0.3490658503988659,18.95,-13.964425023546434,18.254101590398808,-16.055160593990546
1.75,1.2109729123611346,-0.0381374766748248,0.030206431090570623,2.079072467854361,-0.01321769223444731,0.02471644911869555,5.0781561602181435,0.06092410567755066,-0.9200112245094207,-0.08735949014644485,0.3490658503988659,18.95,-13.609204515546912,19.528083944615027,-16.605402535710653
2.0,1.2163061063933647,-0.04479651959291355,0.033559152415058996,2.3819575090072096,-0.015281493796620157,0.032272009906041906,5.380395420653197,0.08151773142783957,-0.6164804026387773,-0.11208071902107986,0.3490658503988659,18.95,-13.203438570917553,20.47805756783413,-16.794137094082316
2.25,1.2214396965397742,-0.051653004224152886,0.036750703797111865,2.686235203029949,-0.01667529772061782,0.040664628434700784,5.683755126806624,0.10528496860434941,-0.31128472074672636,-0.13863556404558405,0.3490658503988659,18.95,-12.811600186481773,21.124928379254733,-16.746332464814763
2.5,1.226359868415312,-0.05868015797958365,0.03979974962365509,2.991866636227308,-0.01717408638644765,0.04985442414339563,5.9881392129449305,0.13232723806431443,-0.004405940490314201,-0.1666754108372099,0.3490658503988659,18.95,-12.39030882213827,21.56439257664708,-16.397054705044113
2.75,1.2310433195613668,-0.06585328597799874,0.04271885991507321,3.2988047327780516,-0.016555873856608713,0.05980539034324783,6.2934413046012665,0.16275336378559502,0.304168160954836,-0.19586511149881147,0.3490658503988659,18.95,-11.968889645118628,21.718581859636707,-15.867338591324252
