time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p,X_F,Y_F,N_F
0.0,1.17,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.3490658503988659,18.95,46.65101885053137,1.0036761971829338,3.8851634511231747
0.25,1.17606643734041,-0.0042901568083288716,0.005304974758007744,0.2925,0.0,0.0,3.2925,0.0,-2.7075,3.6739403974420594e-16,0.3490658503988659,18.95,47.10144371130003,2.293881735983163,9.286247489963232
0.5,1.1821167231782401,-0.009012259001830242,0.010253775844979211,0.5865197758129334,-0.0010619568839369473,0.0013409681353504469,3.586517078520028,0.0029609463164530425,-2.4134775268941615,-0.005084860084326908,0.3490658503988659,18.95,47.54171052355917,3.2840011924472883,13.957686257271801
0.75,1.1881023186227677,-0.014183370012912047,0.014791158595404275,0.8820492102421276,-0.0029323774133718293,0.0038895642895416505,3.8820265172051935,0.008736286033229592,-2.1179280967209384,-0.014601040859973045,0.3490658503988659,18.95,47.93040047882791,3.9951662770009824,18.004916916607915
1.0,1.1940064304172275,-0.01972443679644347,0.019022449698101563,1.17908373645479,-0.005334259193703676,0.007574511372259185,4.178997677032491,0.017389057636634207,-1.8208302041229107,-0.0280575760240415,0.3490658503988659,18.95,48.289658161368074,4.472695756999866,21.49681184720793
1.25,1.199800476350957,-0.025596411823872154,0.022986962865643126,1.4776110159981524,-0.008013679293799142,0.012318960223010196,4.477383383706196,0.028942266639459216,-1.522161351709891,-0.04496962522705688,0.3490658503988659,18.95,48.58165602811918,4.707969526546713,24.548670857162485
1.5,1.205464247193329,-0.031761156453177654,0.02671759012633765,1.7776148355282628,-0.01072465760282692,0.018055885073699547,4.7771258263351495,0.04344005442169056,-1.2218961552786236,-0.06488936962734464,0.3490658503988659,18.95,48.82822654838681,4.742853593571984,27.159980335911335
1.75,1.210971760898674,-0.03818714214902455,0.030244160612272957,2.0790725983163565,-0.013228492207051298,0.02472691985880753,5.078155514196975,0.060944708326816865,-0.9200103175642622,-0.08740169274091927,0.3490658503988659,18.95,49.0008864813338,4.634005229174946,29.40372696480417
2.0,1.216301800007345,-0.044841443947546904,0.03358964393186259,2.3819570787007054,-0.015291419039743969,0.03228048140437293,5.380394170204628,0.08153320744300632,-0.6164800128032174,-0.11211604552249345,0.3490658503988659,18.95,49.15241919623986,4.31715497295522,31.337525741048747
2.25,1.2214342972425973,-0.05169135739138469,0.0367751078059917,2.6862342488773576,-0.016684042483603195,0.04067140139928597,5.683753346552729,0.10529652593485418,-0.3112848487980138,-0.13866461090205995,0.3490658503988659,18.95,49.17291456926455,3.821144956780337,32.98650070914461
